"","list_ID","common_name","scientific_name","date","time","count","duration","location","latitude","longitude","count_tot","month","year"
"6074","S18317547","Chestnut-sided Warbler","Setophaga pensylvanica","2014-05-10","07:30 AM",3,240,"US-MO",38.6129807,-90.2593803,130,5,2014
"6075","S23326412","Chestnut-sided Warbler","Setophaga pensylvanica","2015-05-09","07:00 AM",6,180,"US-MO",38.6129807,-90.2593803,134,5,2015
"6076","S37165903","Chestnut-sided Warbler","Setophaga pensylvanica","2017-05-26","06:09 PM",4,69,"US-MO",38.6066358,-90.2582139,79,5,2017
"6077","S45352298","Chestnut-sided Warbler","Setophaga pensylvanica","2018-05-06","08:05 AM",1,50,"US-MO",38.6066358,-90.2582139,58,5,2018
"6078","S37111692","Blackpoll Warbler","Setophaga striata","2017-05-24","09:29 AM",7,42,"US-VT",43.7829965,-73.3154315,62,5,2017
"6079","S1737449","Blackpoll Warbler","Setophaga striata","2004-09-23","08:30 PM",2,180,"US-VT",43.8321363,-73.3817802,14,9,2004
"6080","S1666285","Blackpoll Warbler","Setophaga striata","2004-04-23","01:30 PM",2,210,"US-FL",26.375442,-81.6040206,37,4,2004
"6081","S1671135","Blackpoll Warbler","Setophaga striata","2004-05-02","07:00 AM",1,120,"US-FL",24.6602308,-81.2735188,6,5,2004
"6082","S18386525","Blackpoll Warbler","Setophaga striata","2014-05-14","10:45 AM",1,15,"US-MO",38.637439,-90.2565372,20,5,2014
"6083","S18164541","Blackpoll Warbler","Setophaga striata","2014-05-01","08:30 AM",1,60,"US-MO",38.6389068,-90.2853806,91,5,2014
"6084","S18337590","Blackpoll Warbler","Setophaga striata","2014-05-11","09:30 AM",2,180,"US-MO",38.6389068,-90.2853806,119,5,2014
"6085","S18375175","Blackpoll Warbler","Setophaga striata","2014-05-13","08:20 AM",1,60,"US-MO",38.6389068,-90.2853806,71,5,2014
"6086","S23471799","Blackpoll Warbler","Setophaga striata","2015-05-13","08:00 AM",2,120,"US-MO",38.6389068,-90.2853806,81,5,2015
"6087","S36956314","Blackpoll Warbler","Setophaga striata","2017-05-18","07:04 AM",2,126,"US-MO",38.6389068,-90.2853806,140,5,2017
"6088","S18317547","Blackpoll Warbler","Setophaga striata","2014-05-10","07:30 AM",1,240,"US-MO",38.6129807,-90.2593803,130,5,2014
"6089","S23326412","Blackpoll Warbler","Setophaga striata","2015-05-09","07:00 AM",3,180,"US-MO",38.6129807,-90.2593803,134,5,2015
"6090","S23175611","Blackpoll Warbler","Setophaga striata","2015-05-02","06:50 AM",1,105,"US-MO",38.6066358,-90.2582139,103,5,2015
"6091","S88192658","Blackpoll Warbler","Setophaga striata","2021-05-15","12:31 PM",1,46,"US-OK",36.2222811,-95.9239566,37,5,2021
"6092","S1666286","Black-throated Blue Warbler","Setophaga caerulescens","2004-04-23","08:45 AM",1,150,"US-FL",26.45374,-82.01635,5,4,2004
"6093","S1671135","Black-throated Blue Warbler","Setophaga caerulescens","2004-05-02","07:00 AM",2,120,"US-FL",24.6602308,-81.2735188,6,5,2004
"6094","S1671140","Black-throated Blue Warbler","Setophaga caerulescens","2004-05-02","04:00 PM",1,60,"US-FL",25.1758333,-80.3694444,7,5,2004
"6095","S46663569","Black-throated Blue Warbler","Setophaga caerulescens","2018-06-19","01:57 PM",1,90,"US-ME",44.5898664,-70.9472501,17,6,2018
"6096","S99525037","Palm Warbler","Setophaga palmarum","2021-12-27","11:40 AM",1,151,"US-FL",27.824853,-80.6063547,49,12,2021
"6097","S99317161","Palm Warbler","Setophaga palmarum","2021-12-23","10:25 AM",2,71,"US-FL",25.8675841,-81.1501694,87,12,2021
"6098","S99312257","Palm Warbler","Setophaga palmarum","2021-12-23","09:27 AM",12,28,"US-FL",25.8678737,-81.1156654,123,12,2021
"6099","S99541601","Palm Warbler","Setophaga palmarum","2021-12-27","04:26 PM",4,97,"US-FL",27.8035911,-80.426723,100,12,2021
"6100","S99654122","Palm Warbler","Setophaga palmarum","2021-12-28","09:19 AM",4,115,"US-FL",27.8035911,-80.426723,90,12,2021
"6101","S99445679","Palm Warbler","Setophaga palmarum","2021-12-26","09:14 AM",1,55,"US-FL",26.6612389,-82.1529253,40,12,2021
"6102","S99824071","Palm Warbler","Setophaga palmarum","2021-12-20","12:06 PM",3,82,"US-FL",25.396439,-80.566581,45,12,2021
"6103","S99561680","Palm Warbler","Setophaga palmarum","2021-12-21","10:56 AM",6,4,"US-FL",25.137089,-80.9324605,76,12,2021
"6104","S99468922","Palm Warbler","Setophaga palmarum","2021-12-26","02:29 PM",1,44,"US-FL",27.1459228,-80.8641815,80,12,2021
"6105","S1663299","Palm Warbler","Setophaga palmarum","2004-04-10","07:30 AM",4,270,"US-FL",27.6327266,-82.718157,14,4,2004
"6106","S36840471","Palm Warbler","Setophaga palmarum","2017-05-13","07:00 AM",2,60,"US-MO",38.6360813,-90.7679701,79,5,2017
"6107","S18164541","Palm Warbler","Setophaga palmarum","2014-05-01","08:30 AM",4,60,"US-MO",38.6389068,-90.2853806,91,5,2014
"6108","S18178852","Palm Warbler","Setophaga palmarum","2014-05-02","08:15 AM",1,60,"US-MO",38.6389068,-90.2853806,115,5,2014
"6109","S18284435","Palm Warbler","Setophaga palmarum","2014-05-08","08:20 AM",2,90,"US-MO",38.6389068,-90.2853806,130,5,2014
"6110","S20047706","Palm Warbler","Setophaga palmarum","2014-10-06","08:45 AM",1,60,"US-MO",38.6389068,-90.2853806,105,10,2014
"6111","S23140557","Palm Warbler","Setophaga palmarum","2015-04-29","07:00 PM",4,45,"US-MO",38.6389068,-90.2853806,24,4,2015
"6112","S23140528","Palm Warbler","Setophaga palmarum","2015-04-30","07:00 AM",6,105,"US-MO",38.6389068,-90.2853806,150,4,2015
"6113","S23197329","Palm Warbler","Setophaga palmarum","2015-05-03","07:00 AM",5,180,"US-MO",38.6389068,-90.2853806,120,5,2015
"6114","S23261547","Palm Warbler","Setophaga palmarum","2015-05-05","07:00 PM",1,45,"US-MO",38.6389068,-90.2853806,54,5,2015
"6115","S29265867","Palm Warbler","Setophaga palmarum","2016-04-27","08:00 AM",3,45,"US-MO",38.6389068,-90.2853806,87,4,2016
"6116","S35533959","Palm Warbler","Setophaga palmarum","2017-03-30","07:05 AM",1,100,"US-MO",38.6389068,-90.2853806,283,3,2017
"6117","S36118134","Palm Warbler","Setophaga palmarum","2017-04-20","07:00 AM",3,98,"US-MO",38.6389068,-90.2853806,237,4,2017
"6118","S36198905","Palm Warbler","Setophaga palmarum","2017-04-23","08:13 AM",5,173,"US-MO",38.6389068,-90.2853806,137,4,2017
"6119","S36305628","Palm Warbler","Setophaga palmarum","2017-04-27","06:56 AM",4,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"6120","S36310000","Palm Warbler","Setophaga palmarum","2017-04-27","11:46 AM",1,41,"US-MO",38.6389068,-90.2853806,21,4,2017
"6121","S36636292","Palm Warbler","Setophaga palmarum","2017-05-07","07:34 AM",1,79,"US-MO",38.6389068,-90.2853806,54,5,2017
"6122","S45233334","Palm Warbler","Setophaga palmarum","2018-05-03","01:54 PM",1,55,"US-MO",38.6389068,-90.2853806,55,5,2018
"6123","S23065952","Palm Warbler","Setophaga palmarum","2015-04-26","07:00 AM",12,180,"US-MO",38.636316,-90.296545,142,4,2015
"6124","S36599002","Palm Warbler","Setophaga palmarum","2017-05-06","04:10 PM",1,42,"US-MO",38.6259678,-90.1853703,39,5,2017
"6125","S23073614","Palm Warbler","Setophaga palmarum","2015-04-26","01:30 PM",3,90,"US-MO",38.6129807,-90.2593803,15,4,2015
"6126","S23326412","Palm Warbler","Setophaga palmarum","2015-05-09","07:00 AM",1,180,"US-MO",38.6129807,-90.2593803,134,5,2015
"6127","S18250965","Palm Warbler","Setophaga palmarum","2014-05-04","08:45 AM",1,120,"US-MO",38.7472557,-90.1926899,143,5,2014
"6128","S23175611","Palm Warbler","Setophaga palmarum","2015-05-02","06:50 AM",3,105,"US-MO",38.6066358,-90.2582139,103,5,2015
"6129","S18038813","Palm Warbler","Setophaga palmarum","2014-04-20","07:30 AM",2,180,"US-MO",37.0223596,-90.0990486,103,4,2014
"6130","S64885073","Palm Warbler (Western)","Setophaga palmarum palmarum","2020-02-20","03:59 PM",1,93,"US-OK",36.116064,-95.98525,200,2,2020
"6131","S99525037","Pine Warbler","Setophaga pinus","2021-12-27","11:40 AM",11,151,"US-FL",27.824853,-80.6063547,49,12,2021
"6132","S99317161","Pine Warbler","Setophaga pinus","2021-12-23","10:25 AM",15,71,"US-FL",25.8675841,-81.1501694,87,12,2021
"6133","S19828501","Pine Warbler","Setophaga pinus","2014-09-13","04:00 PM",1,90,"US-OH",39.1177418,-84.6995258,37,9,2014
"6134","S22488897","Pine Warbler","Setophaga pinus","2015-03-22","10:00 AM",2,240,"US-MO",38.4470333,-90.6632361,68,3,2015
"6135","S99561719","Pine Warbler","Setophaga pinus","2021-12-22","11:26 AM",1,75,"US-FL",25.4181634,-80.6650825,35,12,2021
"6136","S23326412","Pine Warbler","Setophaga pinus","2015-05-09","07:00 AM",1,180,"US-MO",38.6129807,-90.2593803,134,5,2015
"6137","S13421681","Pine Warbler","Setophaga pinus","2013-03-14","09:00 AM",1,0,"US-MO",38.6369864,-90.2632856,2,3,2013
"6138","S66369682","Pine Warbler","Setophaga pinus","2020-03-29","09:31 AM",2,189,"US-OK",36.1497985,-96.2401081,219,3,2020
"6139","S106694384","Pine Warbler","Setophaga pinus","2022-04-10","09:00 AM",1,44,"US-OK",36.1499519,-96.2529969,79,4,2022
"6140","S64885098","Pine Warbler","Setophaga pinus","2020-02-22","10:39 AM",2,24,"US-OK",35.9322711,-95.2811987,89,2,2020
"6141","S64885085","Pine Warbler","Setophaga pinus","2020-02-22","11:32 AM",1,113,"US-OK",35.9322711,-95.2811987,331,2,2020
"6142","S37075088","Yellow-rumped Warbler","Setophaga coronata","2017-05-22","06:17 PM",1,9,"US-VT",43.7829965,-73.3154315,61,5,2017
"6143","S18503364","Yellow-rumped Warbler","Setophaga coronata","2014-05-20","03:00 PM",2,180,"US-VT",43.8264,-73.3808,66,5,2014
"6144","S67802026","Yellow-rumped Warbler","Setophaga coronata","2020-04-25","11:48 AM",4,140,"US-OK",36.783717,-98.18573,64,4,2020
"6145","S17601243","Yellow-rumped Warbler","Setophaga coronata","2014-03-25","04:30 PM",3,180,"US-NM",35.0990608,-106.4779472,77,3,2014
"6146","S36840514","Yellow-rumped Warbler","Setophaga coronata","2017-05-13","10:40 AM",1,275,"US-MO",38.8636,-92.4504,515,5,2017
"6147","S104878924","Yellow-rumped Warbler","Setophaga coronata","2022-03-15","11:54 AM",1,6,"US-KS",37.0243469,-96.4067768,22,3,2022
"6148","S99317161","Yellow-rumped Warbler","Setophaga coronata","2021-12-23","10:25 AM",1,71,"US-FL",25.8675841,-81.1501694,87,12,2021
"6149","S99408820","Yellow-rumped Warbler","Setophaga coronata","2021-12-25","09:38 AM",1,212,"US-FL",25.9793,-81.4109,114,12,2021
"6150","S87540889","Yellow-rumped Warbler","Setophaga coronata","2021-05-08","12:55 PM",3,22,"US-OK",34.7112086,-98.6755943,41,5,2021
"6151","S44577908","Yellow-rumped Warbler","Setophaga coronata","2018-04-14","03:50 PM",1,208,"US-MO",38.482151,-90.8242569,222,4,2018
"6152","S1654821","Yellow-rumped Warbler","Setophaga coronata","2004-04-05","08:15 AM",1,180,"US-FL",27.1818195,-81.358746,14,4,2004
"6153","S99654122","Yellow-rumped Warbler","Setophaga coronata","2021-12-28","09:19 AM",4,115,"US-FL",27.8035911,-80.426723,90,12,2021
"6154","S41337936","Yellow-rumped Warbler","Setophaga coronata","2017-12-25","10:30 AM",1,330,"US-IL",37.6042906,-89.1945219,80,12,2017
"6155","S22488897","Yellow-rumped Warbler","Setophaga coronata","2015-03-22","10:00 AM",2,240,"US-MO",38.4470333,-90.6632361,68,3,2015
"6156","S22908610","Yellow-rumped Warbler","Setophaga coronata","2015-04-16","05:30 AM",2,120,"US-AZ",33.4618165,-111.9436349,76,4,2015
"6157","S22866773","Yellow-rumped Warbler","Setophaga coronata","2015-04-14","06:30 AM",1,150,"US-AZ",33.3607858,-111.9382811,47,4,2015
"6158","S100219404","Yellow-rumped Warbler","Setophaga coronata","2022-01-06","07:51 AM",3,42,"US-AZ",33.42175,-112.0733,34,1,2022
"6159","S99561719","Yellow-rumped Warbler","Setophaga coronata","2021-12-22","11:26 AM",1,75,"US-FL",25.4181634,-80.6650825,35,12,2021
"6160","S100948655","Yellow-rumped Warbler","Setophaga coronata","2022-01-17","11:31 AM",1,223,"US-OK",35.6222331,-95.1711273,69,1,2022
"6161","S67472235","Yellow-rumped Warbler","Setophaga coronata","2020-04-18","04:29 PM",1,21,"US-OK",35.5005612,-95.9265259,35,4,2020
"6162","S77745729","Yellow-rumped Warbler","Setophaga coronata","2020-12-20","11:59 AM",1,72,"US-OK",36.2081998,-96.0600758,57,12,2020
"6163","S80524373","Yellow-rumped Warbler","Setophaga coronata","2021-02-06","10:33 AM",2,93,"US-OK",36.2081998,-96.0600758,58,2,2021
"6164","S97949533","Yellow-rumped Warbler","Setophaga coronata","2021-11-22","03:14 PM",2,117,"US-CA",33.7477559,-116.7226084,37,11,2021
"6165","S97972024","Yellow-rumped Warbler","Setophaga coronata","2021-11-23","07:29 AM",1,143,"US-CA",33.7477559,-116.7226084,58,11,2021
"6166","S54425143","Yellow-rumped Warbler","Setophaga coronata","2019-03-31","01:38 PM",2,120,"US-OK",36.2179826,-95.7992634,71,3,2019
"6167","S98050443","Yellow-rumped Warbler","Setophaga coronata","2021-11-25","08:10 AM",3,55,"US-CA",33.091669,-117.2960981,101,11,2021
"6168","S79442972","Yellow-rumped Warbler","Setophaga coronata","2021-01-17","02:25 PM",1,48,"US-AR",35.38898,-94.4297111,58,1,2021
"6169","S45094421","Yellow-rumped Warbler","Setophaga coronata","2018-04-29","09:15 AM",3,136,"US-MO",38.5094049,-90.588381,34,4,2018
"6170","S17334391","Yellow-rumped Warbler","Setophaga coronata","2014-03-06","08:20 AM",1,55,"US-MO",38.6389068,-90.2853806,214,3,2014
"6171","S17410868","Yellow-rumped Warbler","Setophaga coronata","2014-03-12","08:20 AM",1,45,"US-MO",38.6389068,-90.2853806,257,3,2014
"6172","S17437862","Yellow-rumped Warbler","Setophaga coronata","2014-03-14","08:00 AM",1,60,"US-MO",38.6389068,-90.2853806,181,3,2014
"6173","S17841108","Yellow-rumped Warbler","Setophaga coronata","2014-04-11","09:30 AM",2,60,"US-MO",38.6389068,-90.2853806,103,4,2014
"6174","S17891506","Yellow-rumped Warbler","Setophaga coronata","2014-04-14","09:00 AM",6,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"6175","S17931688","Yellow-rumped Warbler","Setophaga coronata","2014-04-17","08:00 AM",1,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"6176","S18044118","Yellow-rumped Warbler","Setophaga coronata","2014-04-23","12:00 PM",1,45,"US-MO",38.6389068,-90.2853806,62,4,2014
"6177","S18149856","Yellow-rumped Warbler","Setophaga coronata","2014-04-30","10:45 AM",1,0,"US-MO",38.6389068,-90.2853806,2,4,2014
"6178","S18164541","Yellow-rumped Warbler","Setophaga coronata","2014-05-01","08:30 AM",16,60,"US-MO",38.6389068,-90.2853806,91,5,2014
"6179","S18178852","Yellow-rumped Warbler","Setophaga coronata","2014-05-02","08:15 AM",12,60,"US-MO",38.6389068,-90.2853806,115,5,2014
"6180","S18284435","Yellow-rumped Warbler","Setophaga coronata","2014-05-08","08:20 AM",2,90,"US-MO",38.6389068,-90.2853806,130,5,2014
"6181","S20016034","Yellow-rumped Warbler","Setophaga coronata","2014-10-03","08:45 AM",1,45,"US-MO",38.6389068,-90.2853806,189,10,2014
"6182","S20047706","Yellow-rumped Warbler","Setophaga coronata","2014-10-06","08:45 AM",15,60,"US-MO",38.6389068,-90.2853806,105,10,2014
"6183","S20070906","Yellow-rumped Warbler","Setophaga coronata","2014-10-08","07:45 AM",6,45,"US-MO",38.6389068,-90.2853806,120,10,2014
"6184","S22360906","Yellow-rumped Warbler","Setophaga coronata","2015-03-15","09:00 AM",2,120,"US-MO",38.6389068,-90.2853806,157,3,2015
"6185","S23140528","Yellow-rumped Warbler","Setophaga coronata","2015-04-30","07:00 AM",8,105,"US-MO",38.6389068,-90.2853806,150,4,2015
"6186","S23197329","Yellow-rumped Warbler","Setophaga coronata","2015-05-03","07:00 AM",10,180,"US-MO",38.6389068,-90.2853806,120,5,2015
"6187","S23261547","Yellow-rumped Warbler","Setophaga coronata","2015-05-05","07:00 PM",3,45,"US-MO",38.6389068,-90.2853806,54,5,2015
"6188","S29265867","Yellow-rumped Warbler","Setophaga coronata","2016-04-27","08:00 AM",2,45,"US-MO",38.6389068,-90.2853806,87,4,2016
"6189","S31926545","Yellow-rumped Warbler","Setophaga coronata","2016-10-06","12:00 PM",3,60,"US-MO",38.6389068,-90.2853806,82,10,2016
"6190","S32025863","Yellow-rumped Warbler","Setophaga coronata","2016-10-13","01:15 PM",2,60,"US-MO",38.6389068,-90.2853806,32,10,2016
"6191","S35533959","Yellow-rumped Warbler","Setophaga coronata","2017-03-30","07:05 AM",4,100,"US-MO",38.6389068,-90.2853806,283,3,2017
"6192","S35698031","Yellow-rumped Warbler","Setophaga coronata","2017-04-04","07:00 AM",25,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"6193","S35811314","Yellow-rumped Warbler","Setophaga coronata","2017-04-09","07:47 AM",1,74,"US-MO",38.6389068,-90.2853806,51,4,2017
"6194","S35861224","Yellow-rumped Warbler","Setophaga coronata","2017-04-10","06:06 PM",1,68,"US-MO",38.6389068,-90.2853806,28,4,2017
"6195","S36118134","Yellow-rumped Warbler","Setophaga coronata","2017-04-20","07:00 AM",1,98,"US-MO",38.6389068,-90.2853806,237,4,2017
"6196","S36198905","Yellow-rumped Warbler","Setophaga coronata","2017-04-23","08:13 AM",10,173,"US-MO",38.6389068,-90.2853806,137,4,2017
"6197","S36305628","Yellow-rumped Warbler","Setophaga coronata","2017-04-27","06:56 AM",4,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"6198","S36497526","Yellow-rumped Warbler","Setophaga coronata","2017-05-02","06:56 PM",1,58,"US-MO",38.6389068,-90.2853806,40,5,2017
"6199","S36636292","Yellow-rumped Warbler","Setophaga coronata","2017-05-07","07:34 AM",2,79,"US-MO",38.6389068,-90.2853806,54,5,2017
"6200","S45158368","Yellow-rumped Warbler","Setophaga coronata","2018-05-01","06:23 PM",2,86,"US-MO",38.6389068,-90.2853806,67,5,2018
"6201","S45233334","Yellow-rumped Warbler","Setophaga coronata","2018-05-03","01:54 PM",2,55,"US-MO",38.6389068,-90.2853806,55,5,2018
"6202","S49032262","Yellow-rumped Warbler","Setophaga coronata","2018-10-07","12:30 PM",1,60,"US-MO",38.6383932,-90.267979,28,10,2018
"6203","S23065952","Yellow-rumped Warbler","Setophaga coronata","2015-04-26","07:00 AM",25,180,"US-MO",38.636316,-90.296545,142,4,2015
"6204","S36599002","Yellow-rumped Warbler","Setophaga coronata","2017-05-06","04:10 PM",1,42,"US-MO",38.6259678,-90.1853703,39,5,2017
"6205","S18317547","Yellow-rumped Warbler","Setophaga coronata","2014-05-10","07:30 AM",1,240,"US-MO",38.6129807,-90.2593803,130,5,2014
"6206","S23326412","Yellow-rumped Warbler","Setophaga coronata","2015-05-09","07:00 AM",2,180,"US-MO",38.6129807,-90.2593803,134,5,2015
"6207","S28837436","Yellow-rumped Warbler","Setophaga coronata","2016-04-09","09:15 AM",2,120,"US-MO",38.6129807,-90.2593803,60,4,2016
"6208","S44377158","Yellow-rumped Warbler","Setophaga coronata","2018-04-08","04:11 PM",1,62,"US-MO",38.6129807,-90.2593803,53,4,2018
"6209","S45362421","Yellow-rumped Warbler","Setophaga coronata","2018-05-06","09:35 AM",1,134,"US-MO",38.6129807,-90.2593803,86,5,2018
"6210","S23175611","Yellow-rumped Warbler","Setophaga coronata","2015-05-02","06:50 AM",1,105,"US-MO",38.6066358,-90.2582139,103,5,2015
"6211","S18038813","Yellow-rumped Warbler","Setophaga coronata","2014-04-20","07:30 AM",35,180,"US-MO",37.0223596,-90.0990486,103,4,2014
"6212","S66369682","Yellow-rumped Warbler","Setophaga coronata","2020-03-29","09:31 AM",1,189,"US-OK",36.1497985,-96.2401081,219,3,2020
"6213","S64885073","Yellow-rumped Warbler","Setophaga coronata","2020-02-20","03:59 PM",2,93,"US-OK",36.116064,-95.98525,200,2,2020
"6214","S79022904","Yellow-rumped Warbler","Setophaga coronata","2021-01-10","11:02 AM",1,93,"US-OK",36.1499519,-96.2529969,107,1,2021
"6215","S106694384","Yellow-rumped Warbler","Setophaga coronata","2022-04-10","09:00 AM",3,44,"US-OK",36.1499519,-96.2529969,79,4,2022
"6216","S68330982","Yellow-rumped Warbler","Setophaga coronata","2020-05-03","10:37 AM",1,154,"US-OK",36.2213571,-95.9341192,140,5,2020
"6217","S54964350","Yellow-rumped Warbler","Setophaga coronata","2019-04-14","05:06 PM",4,99,"US-OK",36.2235555,-95.9005058,62,4,2019
"6218","S107971136","Yellow-rumped Warbler","Setophaga coronata","2022-04-10","10:25 AM",1,46,"US-OK",36.1389808,-96.2487557,13,4,2022
"6219","S101303345","Yellow-rumped Warbler","Setophaga coronata","2022-01-23","01:31 PM",1,91,"US-OK",36.1043853,-95.9839742,113,1,2022
"6220","S64885104","Yellow-rumped Warbler","Setophaga coronata","2020-02-22","09:33 AM",2,45,"US-OK",35.872406,-95.401213,153,2,2020
"6221","S35918417","Yellow-rumped Warbler (Myrtle)","Setophaga coronata coronata","2017-04-13","06:59 AM",6,109,"US-MO",38.6389068,-90.2853806,247,4,2017
"6222","S35959752","Yellow-rumped Warbler (Myrtle)","Setophaga coronata coronata","2017-04-14","05:47 PM",2,88,"US-MO",38.6389068,-90.2853806,53,4,2017
"6223","S99317161","Yellow-throated Warbler","Setophaga dominica","2021-12-23","10:25 AM",1,71,"US-FL",25.8675841,-81.1501694,87,12,2021
"6224","S85318603","Yellow-throated Warbler","Setophaga dominica","2021-04-11","09:50 AM",2,74,"US-OK",35.9559819,-96.3171265,42,4,2021
"6225","S19828501","Yellow-throated Warbler","Setophaga dominica","2014-09-13","04:00 PM",1,90,"US-OH",39.1177418,-84.6995258,37,9,2014
"6226","S99654122","Yellow-throated Warbler","Setophaga dominica","2021-12-28","09:19 AM",1,115,"US-FL",27.8035911,-80.426723,90,12,2021
"6227","S99175554","Yellow-throated Warbler","Setophaga dominica","2021-12-20","10:39 AM",1,43,"US-FL",25.5357141,-80.4509452,121,12,2021
"6228","S107972297","Yellow-throated Warbler","Setophaga dominica","2021-12-20","05:12 PM",1,100,"US-FL",25.1876968,-80.8741825,54,12,2021
"6229","S67472235","Yellow-throated Warbler","Setophaga dominica","2020-04-18","04:29 PM",2,21,"US-OK",35.5005612,-95.9265259,35,4,2020
"6230","S17891506","Yellow-throated Warbler","Setophaga dominica","2014-04-14","09:00 AM",1,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"6231","S17931688","Yellow-throated Warbler","Setophaga dominica","2014-04-17","08:00 AM",1,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"6232","S36198905","Yellow-throated Warbler","Setophaga dominica","2017-04-23","08:13 AM",2,173,"US-MO",38.6389068,-90.2853806,137,4,2017
"6233","S36305628","Yellow-throated Warbler","Setophaga dominica","2017-04-27","06:56 AM",1,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"6234","S36310000","Yellow-throated Warbler","Setophaga dominica","2017-04-27","11:46 AM",1,41,"US-MO",38.6389068,-90.2853806,21,4,2017
"6235","S45362421","Yellow-throated Warbler","Setophaga dominica","2018-05-06","09:35 AM",1,134,"US-MO",38.6129807,-90.2593803,86,5,2018
"6236","S66369682","Yellow-throated Warbler","Setophaga dominica","2020-03-29","09:31 AM",8,189,"US-OK",36.1497985,-96.2401081,219,3,2020
"6237","S106694384","Yellow-throated Warbler","Setophaga dominica","2022-04-10","09:00 AM",5,44,"US-OK",36.1499519,-96.2529969,79,4,2022
"6238","S54964350","Yellow-throated Warbler","Setophaga dominica","2019-04-14","05:06 PM",1,99,"US-OK",36.2235555,-95.9005058,62,4,2019
"6239","S1651423","Prairie Warbler","Setophaga discolor","2004-03-31","",1,0,"US-FL",27.1818195,-81.358746,6,3,2004
"6240","S1735451","Prairie Warbler","Setophaga discolor","2004-09-15","05:15 PM",3,60,"US-FL",27.4455426,-81.2784342,12,9,2004
"6241","S69480437","Prairie Warbler","Setophaga discolor","2020-05-14","09:21 AM",6,219,"US-OK",36.2081998,-96.0600758,97,5,2020
"6242","S90831933","Prairie Warbler","Setophaga discolor","2021-06-26","02:26 PM",2,71,"US-OK",36.2081998,-96.0600758,48,6,2021
"6243","S1663299","Prairie Warbler","Setophaga discolor","2004-04-10","07:30 AM",2,270,"US-FL",27.6327266,-82.718157,14,4,2004
"6244","S36840484","Prairie Warbler","Setophaga discolor","2017-05-13","08:08 AM",1,25,"US-MO",38.7055395,-90.7048416,44,5,2017
"6245","S18131445","Black-throated Gray Warbler","Setophaga nigrescens","2014-04-27","09:00 AM",2,120,"US-CA",32.7297356,-117.1503818,117,4,2014
"6246","S1511851","Townsend's Warbler","Setophaga townsendi","2003-12-07","07:30 AM",3,90,"US-CA",38.024757,-122.72942,6,12,2003
"6247","S99317161","Black-throated Green Warbler","Setophaga virens","2021-12-23","10:25 AM",1,71,"US-FL",25.8675841,-81.1501694,87,12,2021
"6248","S45094421","Black-throated Green Warbler","Setophaga virens","2018-04-29","09:15 AM",1,136,"US-MO",38.5094049,-90.588381,34,4,2018
"6249","S18386525","Black-throated Green Warbler","Setophaga virens","2014-05-14","10:45 AM",1,15,"US-MO",38.637439,-90.2565372,20,5,2014
"6250","S23140528","Black-throated Green Warbler","Setophaga virens","2015-04-30","07:00 AM",1,105,"US-MO",38.6389068,-90.2853806,150,4,2015
"6251","S23197329","Black-throated Green Warbler","Setophaga virens","2015-05-03","07:00 AM",2,180,"US-MO",38.6389068,-90.2853806,120,5,2015
"6252","S31926545","Black-throated Green Warbler","Setophaga virens","2016-10-06","12:00 PM",2,60,"US-MO",38.6389068,-90.2853806,82,10,2016
"6253","S36636292","Black-throated Green Warbler","Setophaga virens","2017-05-07","07:34 AM",1,79,"US-MO",38.6389068,-90.2853806,54,5,2017
"6254","S49032262","Black-throated Green Warbler","Setophaga virens","2018-10-07","12:30 PM",3,60,"US-MO",38.6383932,-90.267979,28,10,2018
"6255","S45362421","Black-throated Green Warbler","Setophaga virens","2018-05-06","09:35 AM",1,134,"US-MO",38.6129807,-90.2593803,86,5,2018
"6256","S23175611","Black-throated Green Warbler","Setophaga virens","2015-05-02","06:50 AM",4,105,"US-MO",38.6066358,-90.2582139,103,5,2015
"6257","S18038813","Black-throated Green Warbler","Setophaga virens","2014-04-20","07:30 AM",1,180,"US-MO",37.0223596,-90.0990486,103,4,2014
"6258","S107970844","Black-throated Green Warbler","Setophaga virens","2022-04-24","05:14 PM",1,77,"US-OK",36.1255459,-95.9823976,105,4,2022
"6259","S18337590","Canada Warbler","Cardellina canadensis","2014-05-11","09:30 AM",1,180,"US-MO",38.6389068,-90.2853806,119,5,2014
"6260","S19755048","Canada Warbler","Cardellina canadensis","2014-09-06","05:00 PM",1,60,"US-MO",38.636316,-90.296545,84,9,2014
"6261","S19761146","Canada Warbler","Cardellina canadensis","2014-09-07","08:30 AM",2,180,"US-MO",38.636316,-90.296545,105,9,2014
"6262","S19661218","Canada Warbler","Cardellina canadensis","2014-09-01","09:00 AM",1,120,"US-MO",38.6066358,-90.2582139,43,9,2014
"6263","S18079617","Wilson's Warbler","Cardellina pusilla","2014-04-24","06:15 AM",1,40,"US-CA",32.7575229,-117.1638894,46,4,2014
